"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"True","","","","","","","https://pbs.twimg.com/media/ELzs0sUXYAAUKDx.jpg","","","","True","False","12","","","","2","11","TPSOperations","Unknown trouble Wilson Ave near Keele St. Officers have found a man who is VSA. Unknown circumstances. Witnesses call 416-808-3100. Intersection is now closed. Avoid the area. @TPS31Div 2412908 ^mapic.twitter.com/MF8CcOXAzx","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Unknown trouble Wilson Ave near Keele St. Officers have found a man who is VSA. Unknown circumstances. Witnesses call 416-808-3100. Intersection is now closed. Avoid the area. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3376240223"" dir=""ltr"" href=""/TPS31Div""><s>@</s><b>TPS31Div</b></a> 2412908 ^ma<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/MF8CcOXAzx"">pic.twitter.com/MF8CcOXAzx</a></p>","2019-12-15T06:30:31","1576391431","1206099195872063489","/TPSOperations/status/1206099195872063489","463933187","Toronto Police Operations",""
"False","GO2412479","","","","","","","","","","True","False","7","","","","2","10","TPSOperations","COLLISION:\nChurch St + Carlton St\n- Cyclist struck\n- Unknown injuries\n- Police o/s\n- s/b traffic shut down\n#GO2412479\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nChurch St + Carlton St\n- Cyclist struck\n- Unknown injuries\n- Police o/s\n- s/b traffic shut down\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2412479?src=hash""><s>#</s><b>GO2412479</b></a>\n^dh</p>","2019-12-15T04:37:23","1576384643","1206070728149422080","/TPSOperations/status/1206070728149422080","463933187","Toronto Police Operations",""
"False","GO2411840","","","","","","","","","","True","False","81","","","","20","70","TPSOperations","PERSON WITH A GUN:\nCollege Subway Station\n- Dispute on the train\n- 1 man pulled out a gun\n- Train is holding s/b\n@TTCNotices\n#GO2411840\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">PERSON WITH A GUN:\nCollege Subway Station\n- Dispute on the train\n- 1 man pulled out a gun\n- Train is holding s/b\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19025957"" dir=""ltr"" href=""/TTCnotices""><s>@</s><b>TTCNotices</b></a>\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2411840?src=hash""><s>#</s><b>GO2411840</b></a>\n^dh</p>","2019-12-15T02:22:25","1576376545","1206036760570073088","/TPSOperations/status/1206036760570073088","463933187","Toronto Police Operations",""
"False","GO2411742","","","","","","","","","","True","False","37","","","","17","42","TPSOperations","HAZARD:\nGardiner Exp + Parliament St \n- e/b Gardiner\n- In the right lane\n- Large pot hole\n- Reports of 7 vehicles with flat tires\n- No injuries reported\n#GO2411742\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD:\nGardiner Exp + Parliament St \n- e/b Gardiner\n- In the right lane\n- Large pot hole\n- Reports of 7 vehicles with flat tires\n- No injuries reported\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2411742?src=hash""><s>#</s><b>GO2411742</b></a>\n^dh</p>","2019-12-15T02:02:29","1576375349","1206031745663021056","/TPSOperations/status/1206031745663021056","463933187","Toronto Police Operations",""
"False","GO2410945","","","","","","","","","","True","False","20","","","","5","16","TPSOperations","SOUND OF GUNSHOTS:\nBlossomfield Dr & Flemington Rd\n6:21 PM\n-  multiple shots heard\n-  officers o/s\n-  no injuries reported\n- searching area\n-  possible fireworks\n#GO2410945\n^lb","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nBlossomfield Dr &amp; Flemington Rd\n6:21 PM\n-  multiple shots heard\n-  officers o/s\n-  no injuries reported\n- searching area\n-  possible fireworks\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2410945?src=hash""><s>#</s><b>GO2410945</b></a>\n^lb</p>","2019-12-14T23:50:26","1576367426","1205998514364391425","/TPSOperations/status/1205998514364391425","463933187","Toronto Police Operations",""
"True","GO2406630","","","","","","https://pbs.twimg.com/media/ELxfpf4WoAA5Q-Z.jpg","","","","True","False","18","","","","1","78","TPSOperations","MISSING:  \nRobert Dawson, 57\n- last seen Dec 13,  2 pm, Mutual St and Queen St E\n- 5'7"" , 250 lbs,  brown hair and eyes, clean shaven, glasses\n- black leather jacket, grey pants, shirt with blue, red, white stripes,  grey and red Nike shoes, \n#GO2406630\n^lbpic.twitter.com/hJlsTMk5wi","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING:  \nRobert Dawson, 57\n- last seen Dec 13,  2 pm, Mutual St and Queen St E\n- 5'7"" , 250 lbs,  brown hair and eyes, clean shaven, glasses\n- black leather jacket, grey pants, shirt with blue, red, white stripes,  grey and red Nike shoes, \n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2406630?src=hash""><s>#</s><b>GO2406630</b></a>\n^lb<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hJlsTMk5wi"">pic.twitter.com/hJlsTMk5wi</a></p>","2019-12-14T20:13:42","1576354422","1205943972159508485","/TPSOperations/status/1205943972159508485","463933187","Toronto Police Operations",""
"False","GO2409599","","","","","","","","","","False","False","5","","","","0","4","TPSOperations","HAZARD:  \nJane St & Hwy 400  \n- S/B off ramp\n- Traffic lights not working properly\n- Traffic backed up in area\n- Officers now on scene\n#GO2409599\n^lb","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD:  \nJane St &amp; Hwy 400  \n- S/B off ramp\n- Traffic lights not working properly\n- Traffic backed up in area\n- Officers now on scene\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2409599?src=hash""><s>#</s><b>GO2409599</b></a>\n^lb</p>","2019-12-14T19:38:59","1576352339","1205935232316252162","/TPSOperations/status/1205935232316252162","463933187","Toronto Police Operations",""
"False","GO2409317","","","","","","","","","","True","False","10","","","","1","4","TPSOperations","COLLISION:\nKennedy Rd & Foxridge Dr\n- 2 vehicles involved\n- 1 car on fire\n- all occupants out\n- roads in area are closed\n- 2 injured parties taken to hospital\n-  no life threatening injuries\n#GO2409317\n^lb","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nKennedy Rd &amp; Foxridge Dr\n- 2 vehicles involved\n- 1 car on fire\n- all occupants out\n- roads in area are closed\n- 2 injured parties taken to hospital\n-  no life threatening injuries\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2409317?src=hash""><s>#</s><b>GO2409317</b></a>\n^lb</p>","2019-12-14T19:31:12","1576351872","1205933273895067648","/TPSOperations/status/1205933273895067648","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","18","","","","1","3","Torontoskicop","Good afternoon!\nI'll be training today with @PC_Hoppee @TPSOperations","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good afternoon!\nI'll be training today with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2341972867"" dir=""ltr"" href=""/PC_Hoppee""><s>@</s><b>PC_Hoppee</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a></p>","2019-12-14T19:16:46","1576351006","1205929641166475264","/Torontoskicop/status/1205929641166475264","1204020160178401280","Laura Brabant",""
"False","GO2407691","","","","","","","","","","True","False","34","","","","6","32","TPSOperations","STOLEN MEDICATION:\nBrowns Line and Evans Ave \n- Quantity of medication was stolen\n- Oxycodone & Percosets\n- These may be harmful/fatal if ingested\n- Especially to children\n#GO2407691\n^sn","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">STOLEN MEDICATION:\nBrowns Line and Evans Ave \n- Quantity of medication was stolen\n- Oxycodone &amp; Percosets\n- These may be harmful/fatal if ingested\n- Especially to children\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2407691?src=hash""><s>#</s><b>GO2407691</b></a>\n^sn</p>","2019-12-14T17:11:14","1576343474","1205898052344655874","/TPSOperations/status/1205898052344655874","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","20","","","","2","3","PC_Hoppee","Morning people!\nWorking with Stephanie @ZenCopTPS today.\nShe will be updating @TPSOperations with initials ^sn\nShould be an interesting day.\nHere we go....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Morning people!\nWorking with Stephanie <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""573574765"" dir=""ltr"" href=""/ZenCopTPS""><s>@</s><b>ZenCopTPS</b></a> today.\nShe will be updating <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> with initials ^sn\nShould be an interesting day.\nHere we go....</p>","2019-12-14T15:29:38","1576337378","1205872482869239809","/PC_Hoppee/status/1205872482869239809","2341972867","David Hopkinson",""
"True","","","","","","","https://pbs.twimg.com/media/ELwcPvlWkAEmLjv.jpg","","","","True","False","42","","","","2","2","ZenCopTPS","Good Morning!  Working with @PC_Hoppee  follow us @TPSOperations  for updates on Toronto action, safe travels on wet roads everyonepic.twitter.com/xae0bLgei4","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good Morning!  Working with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2341972867"" dir=""ltr"" href=""/PC_Hoppee""><s>@</s><b>PC_Hoppee</b></a>  follow us <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a>  for updates on Toronto action, safe travels on wet roads everyone<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/xae0bLgei4"">pic.twitter.com/xae0bLgei4</a></p>","2019-12-14T15:19:14","1576336754","1205869863312515079","/ZenCopTPS/status/1205869863312515079","573574765","Cst Stephanie Nassis",""
"True","","","","","","","https://pbs.twimg.com/media/ELucf8LXYAAk5MM.jpg","","","","True","False","100","","","","2","345","TPSOperations","Missing Ismail Qaman 22yrs/6'2/slim build/blue & black jacket/Puma track pants/grey shoes. Last seen near Finch Ave W and Kipling Ave. Call 416-808-2300 if seen @TPS23Div 2406505 ^mapic.twitter.com/qdeIqMOap9","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Missing Ismail Qaman 22yrs/6'2/slim build/blue &amp; black jacket/Puma track pants/grey shoes. Last seen near Finch Ave W and Kipling Ave. Call 416-808-2300 if seen <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3279872942"" dir=""ltr"" href=""/TPS23Div""><s>@</s><b>TPS23Div</b></a> 2406505 ^ma<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qdeIqMOap9"">pic.twitter.com/qdeIqMOap9</a></p>","2019-12-14T06:01:05","1576303265","1205729403289964544","/TPSOperations/status/1205729403289964544","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","42","","","","2","3","TPSOperations","Outta here!\nSee you mid-morning tomorrow.\nI'm in for some long shifts this weekend.\n@TPSOperations .\nGlad 'Charlie' was returned to his owner.\nStill lots of good people out there.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Outta here!\nSee you mid-morning tomorrow.\nI'm in for some long shifts this weekend.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> .\nGlad 'Charlie' was returned to his owner.\nStill lots of good people out there.</p>","2019-12-14T04:50:01","1576299001","1205711516441419776","/TPSOperations/status/1205711516441419776","463933187","Toronto Police Operations",""
"True","GO2076106","","","","","","https://pbs.twimg.com/media/ELto4u7WoAEfnM7.png","https://pbs.twimg.com/media/ELto5QIWkAAkvGa.jpg","","","True","False","2162","","","","81","346","TPSOperations","STOLEN DOG LOCATED:\nKipling Subway\n- A dog was taken from a woman after a medical incident\n- Someone has just  turned 'Charlie' in to us\n- Good Samaritan updated all 'Charlie's' shots\n- Bought 'Charlie' a new coat\n- Merry Christmas\n#GO2076106\n^dhpic.twitter.com/Z6QpDkZj70","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">STOLEN DOG LOCATED:\nKipling Subway\n- A dog was taken from a woman after a medical incident\n- Someone has just  turned 'Charlie' in to us\n- Good Samaritan updated all 'Charlie's' shots\n- Bought 'Charlie' a new coat\n- Merry Christmas\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2076106?src=hash""><s>#</s><b>GO2076106</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Z6QpDkZj70"">pic.twitter.com/Z6QpDkZj70</a></p>","2019-12-14T02:15:38","1576289738","1205672665287208960","/TPSOperations/status/1205672665287208960","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","26","","","","2","5","PC_Hoppee","What a nice day!\nThe weather has been co-oiperative...so far.\nIn the hot seat tonight at @TPSOperations .\nLet's see what the night will bring.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What a nice day!\nThe weather has been co-oiperative...so far.\nIn the hot seat tonight at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> .\nLet's see what the night will bring.</p>","2019-12-13T20:15:45","1576268145","1205582097458565122","/PC_Hoppee/status/1205582097458565122","2341972867","David Hopkinson",""
"True","GO2388847","","","","","","https://pbs.twimg.com/media/ELr0IwDWkAEcsfN.jpg","https://pbs.twimg.com/media/ELr0JL_XYAo_uoW.jpg","","","True","False","3","http://TPS.TO/46140","","","6","58","TPSOperations","MISSING: Barry Arymowicz, 66, was l/s December 10, in the Queen Street West and Ossington Avenue area, @TPS14Div. Described as 5'7"", 200 lbs., l/s wearing a red jacket, black pants, a white shirt, boots, and a baseball cap. News Release http://TPS.TO/46140  #GO2388847 ^CdKpic.twitter.com/og7Gb20Q2z","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING: Barry Arymowicz, 66, was l/s December 10, in the Queen Street West and Ossington Avenue area, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""125711596"" dir=""ltr"" href=""/TPS14Div""><s>@</s><b>TPS14Div</b></a>. Described as 5'7"", 200 lbs., l/s wearing a red jacket, black pants, a white shirt, boots, and a baseball cap. News Release <a class=""twitter-timeline-link"" data-expanded-url=""http://TPS.TO/46140"" dir=""ltr"" href=""https://t.co/niqWzOmZvw"" rel=""nofollow noopener"" target=""_blank"" title=""http://TPS.TO/46140""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">TPS.TO/46140</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2388847?src=hash""><s>#</s><b>GO2388847</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/og7Gb20Q2z"">pic.twitter.com/og7Gb20Q2z</a></p>","2019-12-13T17:45:32","1576259132","1205544296323125248","/TPSOperations/status/1205544296323125248","463933187","Toronto Police Operations",""
